Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,4/27/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Portugal,PRT,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.213819981,9.003430367,9.871020317,10.27035046,11.01885033,10.58578968,10.5311203,10.91829014,11.6594696,12.60186958,,,11.86804962,12.05200005,12.0950098,11.90172005,11.65052032,10.96465015,10.85459995,10.86835003,11.04621029,10.35739994,11.07695007,10.42891026,10.24201965,10.12378025,10.55854034,9.913330078,10.13582993,,11.05543041,10.81206036,,,
Paraguay,PRY,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,8.363329887,,,,,7.858059883,,,,,,,,17.08778954,21.87684059,21.55938911,19.87921906,18.81539917,20.89402962,18.21824074,,,19.42472076,,,18.76240921,,,9.598620415,10.27560043,12.28942013,,11.50658989,11.96580029,11.94795036,9.843669891,9.642350197
West Bank and Gaza,PSE,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.80521011,16.00078011,15.36781979,17.05088997,,15.49322033,16.92126083,16.07543945,17.78866005,17.71245003,,
Pacific island small states,PSS,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Post-demographic dividend,PST,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0731802,11.41804028,11.6594696,11.47706985,,10.74722958,11.81405497,11.94999981,12.15362501,12.14789963,12.43539,12.55235004,12.33590984,12.45032024,12.14995003,12.47245026,12.16337013,12.01186991,11.94957495,12.62050533,12.27398968,12.40340519,12.24895525,12.33271503,12.07277966,11.75162029,,,
French Polynesia,PYF,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.843699932,9.526630402,9.676050186,10.55130959,12.00745964,10.70005989,12.05313015,13.74475956,,,15.05552006,14.83565044,13.81727028,13.10684967,12.30793953,13.14834023,12.74283981,,,8.560850143,,8.636489868,9.319160461,
Romania,ROU,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.72865009,,,,8.187580109,9.848819733,10.92234993,11.13906002,9.843310356,10.83668041,12.71961975,12.00496006,11.61622047,11.02128983,9.129130363,8.329779625,8.435790062,8.979000092,9.256950378,9.094510078,9.5105896,10.05265045,10.46096039,,,
Russian Federation,RUS,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.951849937,9.213359833,10.58384037,10.53168964,11.17591,11.95057011,12.42580032,,11.95923042,,,,11.14675999,10.86184025,11.48851967,10.86946964,10.98528004,13.46508026,14.34107971,,,
Rwanda,RWA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.25066948,18.83532906,25.31314087,,,,,,17.78655052,15.59150982,,17.54805946,15.34337997,15.81546974,16.85963058,13.73431969,12.5390501,12.27838993,11.07960987,10.80461025,10.76183033,10.78318977,
South Asia,SAS,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.32223034,,16.95982933,17.94327545,,,16.68162918,13.59123516,13.77750969,16.31281519,18.15340042,17.81619072,12.08263016,13.9485054,14.80666971,13.99211979,13.93650007,14.46592999,12.8592248,14.07723999,14.54477978,11.68877029,11.34377003,,
Saudi Arabia,SAU,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.71302032,14.72169018,14.57367039,16.81303024,16.84456062,15.25230026,12.29582024,23.9824295,23.32939911,17.83658981,20.89613914,21.29412079,21.45521927,20.18865967,19.29228973,21.60387039,,19.25741959,,,,,,,,,,,,,
Sudan,SDN,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.116889954,,11.0448904,,7.949240208,5.966800213,8.253160477,,9.392780304,10.7818203,,,,,,,,,,,,12.47558022
Senegal,SEN,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.73254013,16.82036018,17.61849022,15.72974014,16.72192001,16.11750984,16.96224976,21.77096939,17.95463943,,19.22613907,23.30044937,24.04635048,21.08696938,20.79524994,25.74234962,24.76296043,23.77827072,21.33736992,20.5892601,21.5420208,18.31226921,22.06278038,21.08209038
Singapore,SGP,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.30553055,21.5566597,21.41607094,24.75983047,22.74440956,22.27878952,22.5367794,23.23229027,30.0994091,21.85297012,18.57172966,28.86183929,31.37174988,28.83914948,,,,,,,,
Solomon Islands,SLB,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.86093044,,,,,,,13.11647987,,,,,,,,,20.93128014,18.12689018,16.45326042,16.67667961,25.21640015,22.20229912,27.63220024,26.73699951,25.20870018,,,,,,
Sierra Leone,SLE,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.73130035,17.9708004,17.70318985,17.31936073,17.1487999,15.50660992,,19.75021935,14.93089962,15.89645958,12.8019104,12.41145992,14.12596035,15.20230961,15.09173965,,12.47358036,19.89410019,32.72782898,35.00582886,34.32725143,
El Salvador,SLV,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.20932961,13.04333019,13.54397011,,14.40474987,14.02542019,,14.16685009,14.91919041,15.81505013,18.16251945,17.95026016,15.81840992,15.42368031,13.60198975,13.39288998,13.89083958,14.46576023,13.97434998,13.46452045,13.29150009,12.51881981,13.09288979,18.13002014
San Marino,SMR,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.78129005,10.64035988,,,,,,13.10361004,14.48633003,15.05992031,,
Somalia,SOM,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.421129942,1.314839959,1.70468998,3.00248003,4.262450218,4.412380219,
Serbia,SRB,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.976639748,10.39081955,10.48217964,10.09823036,10.1795702,9.227009773,,8.763999939,8.87635994,8.692990303,9.25646019,8.804280281,8.604599953,,
Sub-Saharan Africa (excluding high income),SSA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.60715961,15.74110985,16.4272995,,17.38710022,18.03303909,17.97981453,,17.90630913,18.24093914,17.54805946,15.34337997,17.20000076,16.39172459,17.61180496,16.66482449,15.34716034,16.21059418,16.80236435,14.59023952,14.05592966,
South Sudan,SSD,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.950700045,,3.228019953,4.131360054,3.284600019,0.833360016,1.073699951,0.867030025,,,
Sub-Saharan Africa,SSF,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.60715961,15.74110985,16.4272995,,17.38710022,18.03303909,17.97981453,,17.90630913,18.24093914,17.54805946,15.34337997,17.20000076,16.39172459,17.61180496,16.66482449,15.34716034,16.21059418,16.80236435,14.59023952,14.05592966,
Small states,SST,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.74309921,17.54190063,17.30182981,16.21950006,16.48587513,15.83298016,16.46374559,,,17.59074974,14.83565044,14.57314968,13.84617043,13.51671505,14.18910027,13.35250998,13,13.5529747,15.11530972,14.41243982,14.75605536,,
Sao Tome and Principe,STP,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.420430183,6.692009926,5.853590012,12.1254797,14.08423042,16.65735054,18.24863052,20.56077957,19.32740974,16.95149994,13.72161961,18.82966995,12.32466984,11.29734039,15.96667957,18.39999962,20.11654091,17.59244919,16.12594032,16.58419037
Suriname,SUR,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.37660027,16.07542038,17.32357979,14.72416973,15.27698994,13.94235039,10.10748959
Slovak Republic,SVK,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.504480362,8.462679863,,8.56319046,7.323430061,8.686719894,9.341520309,10.42514992,10.81554031,9.464699745,9.550780296,9.684390068,9.51928997,9.021980286,9.598320007,9.426580429,9.387419701,9.579870224,9.746080399,10.0485096,9.168419838,9.519089699,9.513609886,,,
Slovenia,SVN,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.81863976,12.00360012,12.09480953,12.10531998,12.0792799,12.27688026,11.7869997,11.34092045,11.25362015,11.05198956,10.89570045,11.38722038,8.969599724,10.40814972,10.07917023,10.38195992,10.84708023,11.33996964,,,
Sweden,SWE,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,9.816049576,10.15025997,,,,,,,,,8.30340004,8.396019936,7.979899883,8.120909691,,10.18916035,11.31739998,,12.70540047,12.40835953,12.91302013,12.80970001,13.14463997,12.85439014,12.98013973,12.68762016,12.73624992,12.76957035,12.94456005,13.18239021,13.22099972,13.09512043,15.1362896,15.05978966,15.24812031,15.38288021,15.61890984,15.68610001,15.66701984,,,
Eswatini,SWZ,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,23.75299072,20.3789196,,,,,20.46323013,21.77708054,25.08986092,23.47705078,,,,20.03243065,20.65967941,21.84551048,,,20.43320084,18.74508095,19.65617943,17.29376984,22.06381989,21.10407066,20.89185905,22.70756912,,21.81324005,19.38637924,18.28302956,22.33392906,,,24.79544067,,,,,,,
Sint Maarten (Dutch part),SXM,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,26.99180984,22.83296013,19.51612091,,18.25662994,19.83613014,,,,,14.97165966,11.91291046,15.13588047,,9.872570038,9.373760223,,,9.220159531,12.04319954,,,10.95452023,,,,10.86437988,10.38640976,6.77120018,9.547659874,12.08458042,12.58697987,11.72342968,10.25983047,11.82717991,11.13055992,9.168009758,10.48375034
Syrian Arab Republic,SYR,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.04076004,,,,,15.66205978,16.82607079,19.85540009,17.14539909,,20.04847908,18.92593002,20.04079056,19.18404961,,,,,,,,,,,,
Turks and Caicos Islands,TCA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.19169998,11.8375597,12.04469013,11.94102001,12.1184597,11.62213039,13.00747013
Chad,TCD,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.89865971,11.07153034,17.05998039,12.84449005,13.78684998,,,11.03190041,14.67282009,,,,9.541589737,8.119279861,10.08325958,9.212409973,12.46146011,9.899999619,8.899999619,13,16.3627491,,14.21378994,11.67150974,15.12629032
East Asia & Pacific (IDA & IBRD countries),TEA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.64076519,12.75489998,15.26266003,,14.17029953,,,14.94431019,14.03864002,14.51142025,14.13160467,12.61447525,14.40720034,14.58372498,12.75261021,16.01622009,15.60490036,13.86952019,14.48729038,,16.5906496,
Europe & Central Asia (IDA & IBRD countries),TEC,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.61130047,12.09672499,11.88938046,11.64437962,12.28658962,12.44370985,12.71961975,11.35066986,12.28574514,11.89288998,11.47077465,11.10004997,11.79796982,11.59794044,11.57975006,11.50410509,12.35311985,12.39080048,12.85116482,,,
Togo,TGO,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.54920959,,,,23.29256058,,20.98232079,23.4187603,24.42370987,25.73135948,30.70002937,27.75642967,21.83069038,17.67807961,17.2866497,18.15452003,19.24566078,19.37198067,19.6157608,16.90378952,17.68042946,16.59206963,17.39141083,16.66498947,15.99131012,23.14003944,21.76909065,,,
Thailand,THA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.90245056,20.03906059,21.20360947,19.4810009,18.97901917,28.3885994,24.24134064,16.22293091,20.86635017,21.45767021,20.54681969,22.00279045,18.48467064,18.16284943,18.17830086,16.22262001,22.63023949,21.39679909,19.12593079,16.90019035,17.05779076,17.31904984,15.83858013,14.48729038,,16.77131081,
Tajikistan,TJK,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.07244968,11.83438969,12.02513981,13.18852997,14.59364033,12.69423962,13.67675972,15.29337978,15.63601017,12.21487999,12.80049992,14.31215954,15.33145046,14.56050968,16.37050056,,,16.39336014,17.0383606,18.14114952,15.88862038,18.65759087,17.77205086,19.91206932
Turkmenistan,TKM,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.79550934,,,,,,,23.01025009,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.18450975,14.91203499,15.57609558,15.68778992,14.77265501,15.27385044,,,16.28073025,17.38015938,,16.10293961,15.26900005,15.72778034,16.58436012,15.83186531,16.61219978,17.0281496,17.57729912,16.1483593,14.60869026,15.95880032,
Timor-Leste,TLS,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.090539932,10.58611965,9.154210091,7.650899887,5.537690163,5.893179893,6.772870064,8.636969566,7.246910095,8.205820084,7.881289959,,,
Middle East & North Africa (IDA & IBRD countries),TMN,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.97993994,,,,,,,,,,,,,
Tonga,TON,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.05698967,22.95586014,22.10918045,15.82658005,18.61911964,19.09716988,,,,,,,,,,,,,,10.1711998,11.92780018,15.52814007,12.65264988
South Asia (IDA & IBRD),TSA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.32223034,,16.95982933,17.94327545,,,16.68162918,13.59123516,13.77750969,16.31281519,18.15340042,17.81619072,12.08263016,13.9485054,14.80666971,13.99211979,13.93650007,14.46592999,12.8592248,14.07723999,14.54477978,11.68877029,11.34377003,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.60715961,15.74110985,16.4272995,,17.38710022,18.03303909,17.97981453,,17.90630913,18.24093914,17.54805946,15.34337997,17.20000076,16.39172459,17.61180496,16.66482449,15.34716034,16.21059418,16.80236435,14.59023952,14.05592966,
Trinidad and Tobago,TTO,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.90589046,13.85188007,,,,15.01152992,14.89840031,13.28493023,12.03244019,8.926670074,11.2300396,11.73112011,12.16543007,14.28520966,13.91007042,,,,,,,,12.8451004,13.23789978,14.18910027,13.38510036,8.700969696,10.4340601,9.886910439,9.77173996,10.62077999,9.377129555,8.929389954
Tunisia,TUN,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.72396088,21.67490005,21.81670952,23.35724068,23.13492966,25.95521927,,24.90078926,24.59177971,24.64776039,22.88013077,27.68428993,27.83381081,26.69569016,26.86130905,26.42863083,25.25867081,25.26201057,24.84683037,,20.99101067,,,22.66534042,,,,,,
Turkey,TUR,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.375830173,5.982659817,6.651649952,7.419879913,8.651720047,,8.017009735,,,,,,,,,,,,12.40666962,,,
Tuvalu,TUV,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.50030994,12.62788963,11.79397011,,,,,,19.49263954,18.14314079,15.0141201,19.43173981,18.77840996,17.41091919,19.64801025,,,,17.29710007,,,24.39653969,20.50494003,,,
Uganda,UGA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.35486984,,,,20.30834007,,,,,,10.10488987,13.61137009,11.45189953,11.74312019,11.70491028,13.22008038,11.74205017,12.84181976,11.24717999,,,
Ukraine,UKR,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.92467022,11.59928036,13.53417015,11.35896969,12.81095028,14.36096001,14.41952038,12.78174973,13.73865032,13.92323017,14.03619003,13.55782986,15.05482006,15.23396015,13.48431969,13.66551971,13.86763954,13.12135029,13.48009014,12.35311985,13.05142021,12.7508297,13.1361599,15.81424999,
Upper middle income,UMC,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.22615051,15.57609558,14.66877031,15.35517025,14.80251503,13.64809036,13.67492008,14.16252518,14.17592478,14.59630966,14.57314968,13.79371023,14.51826,14.62346983,14.30415487,14.12802029,14.38564491,14.46691036,14.34107971,14.15939045,,
Uruguay,URY,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.35916996,9.22963047,7.712659836,6.836269855,8.609239578,9.470970154,9.841210365,,,,17.45240021,15.16254997,17.67790031,17.59980011,17.55730057,17.00629044,14.71417999,14.92741966,15.19254971,15.08080006,16.36347961,15.39081955
United States,USA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uzbekistan,UZB,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.76096916,22.97685051,22.36525917,23.09033012,22.53945923,,,20.53565025,
St. Vincent and the Grenadines,VCT,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,22.89880943,,,18.24648094,,20.69968987,,,,,,,14.84941959,21.14543915,30.78919983,,28.7013092,31.47550964,,22.59198952,,20.03841019,,17.33849907,15.48563004,,,,,,20.1484108,18.97827911,19.01264,,,
"Venezuela, RB",VEN,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.67998981,16.18619919,23.8731308,,,,
British Virgin Islands,VGB,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.23056984,14.38938046,15.00934982,13.99639034,12.19546032,13.16137981,12.3629303
Virgin Islands (U.S.),VIR,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.00123978,15.18871021,17.05666924,17.81126976,18.78499031,18.51551056,,17.11952019,15.60490036,15.09342003,16.0908699,14.02956963,14.4071703,14.81748962
Vanuatu,VUT,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5349102,,,,27.40110016,25.82177925,27.5241909,40.07754898,36.40961838,44.80179977,,,,,21.40563011,18.72315025,,,,,18.20824051,12.57355022,,12.20798016,,4.6760602,4.428090096,
World,WLD,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.52858496,14.47763491,14.52521038,15.09539032,14.23503971,14.12779045,14.16247511,14.10441017,14.09696007,14.02987003,14.64214468,13.79371023,14.40720034,14.18910027,13.88379002,13.92291498,13.97148991,14.49975967,13.82756519,,,
Samoa,WSM,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.41716957,10.4612999,12.77033043,12.79380035,,,,,,16.06422997,,,,,,,14,13.03890038,13.21240044,14.84702969,15.59646988,16.21499062,
Kosovo,XKX,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.4892807,30.32127953,,,,,,,12.48923969,,,,,,,,,,,,,
South Africa,ZAF,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.47204971,20.09569931,19.59230042,19.93462944,19.9249897,18.00498962,18.02706909,17.90630913,18.30625916,18.04437065,18.70155907,19.68271065,18.69659996,18.98916054,18.69935036,18.04874039,18.71928978,18.90159035,19.59622955,19.52728081,18.41724014
Zambia,ZMB,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.352620125,,,,10.58498955,7.729730129,,6.227910042,5.651800156,,16.89999962,15.30000019,17.20000076,15.39999962,20.10000038,16.3355999,15.40297031,14.88183022,17.01243019,15.29187012,12.37802029,11.51414013
Zimbabwe,ZWE,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.536720276,,29.7510891,28.66033936,30.01515007,29.47083092,23.52708054,20.87420082,19.0398407,,,
